filepath,class_name,duration_sec,sample_rate,channels,filesize_bytes
shahed\clip_218.wav,shahed,1.0,48000,2,192044
shahed\clip_219.wav,shahed,1.0,48000,2,192044
shahed\clip_220.wav,shahed,1.0,48000,2,192044
shahed\clip_221.wav,shahed,1.0,48000,2,192044
shahed\clip_222.wav,shahed,1.0,48000,2,192044
shahed\clip_223.wav,shahed,1.0,48000,2,192044
shahed\clip_224.wav,shahed,1.0,48000,2,192044
shahed\clip_225.wav,shahed,1.0,48000,2,192044
shahed\clip_226.wav,shahed,1.0,48000,2,192044
shahed\clip_227.wav,shahed,1.0,48000,2,192044
shahed\clip_228.wav,shahed,1.0,48000,2,192044
shahed\clip_229.wav,shahed,1.0,48000,2,192044
shahed\clip_230.wav,shahed,1.0,48000,2,192044
shahed\clip_231.wav,shahed,1.0,48000,2,192044
shahed\clip_232.wav,shahed,1.0,48000,2,192044
shahed\clip_233.wav,shahed,1.0,48000,2,192044
shahed\clip_234.wav,shahed,1.0,48000,2,192044
shahed\clip_235.wav,shahed,1.0,48000,2,192044
shahed\clip_236.wav,shahed,1.0,48000,2,192044
shahed\clip_237.wav,shahed,1.0,48000,2,192044
shahed\clip_238.wav,shahed,1.0,48000,2,192044
shahed\clip_239.wav,shahed,1.0,48000,2,192044
shahed\clip_240.wav,shahed,1.0,48000,2,192044
shahed\clip_241.wav,shahed,1.0,48000,2,192044
shahed\clip_242.wav,shahed,1.0,48000,2,192044
shahed\clip_243.wav,shahed,1.0,48000,2,192044
shahed\clip_244.wav,shahed,1.0,48000,2,192044
shahed\clip_245.wav,shahed,1.0,48000,2,192044
shahed\clip_246.wav,shahed,1.0,48000,2,192044
shahed\clip_247.wav,shahed,1.0,48000,2,192044
shahed\clip_248.wav,shahed,1.0,48000,2,192044
shahed\clip_249.wav,shahed,1.0,48000,2,192044
shahed\clip_250.wav,shahed,1.0,48000,2,192044
shahed\clip_251.wav,shahed,1.0,48000,2,192044
shahed\clip_252.wav,shahed,1.0,48000,2,192044
shahed\clip_253.wav,shahed,1.0,48000,2,192044
shahed\clip_254.wav,shahed,1.0,48000,2,192044
shahed\clip_255.wav,shahed,1.0,48000,2,192044
shahed\clip_256.wav,shahed,1.0,48000,2,192044
shahed\clip_257.wav,shahed,1.0,48000,2,192044
shahed\clip_258.wav,shahed,1.0,48000,2,192044
shahed\clip_259.wav,shahed,1.0,48000,2,192044
shahed\clip_260.wav,shahed,1.0,48000,2,192044
shahed\clip_261.wav,shahed,1.0,48000,2,192044
shahed\clip_262.wav,shahed,1.0,48000,2,192044
shahed\clip_263.wav,shahed,1.0,48000,2,192044
shahed\clip_264.wav,shahed,1.0,48000,2,192044
shahed\clip_265.wav,shahed,1.0,48000,2,192044
shahed\clip_266.wav,shahed,1.0,48000,2,192044
shahed\clip_267.wav,shahed,1.0,48000,2,192044
shahed\clip_268.wav,shahed,1.0,48000,2,192044
shahed\clip_269.wav,shahed,1.0,48000,2,192044
shahed\clip_270.wav,shahed,1.0,48000,2,192044
shahed\clip_271.wav,shahed,1.0,48000,2,192044
shahed\clip_272.wav,shahed,1.0,48000,2,192044
shahed\clip_273.wav,shahed,1.0,48000,2,192044
shahed\clip_274.wav,shahed,1.0,48000,2,192044
shahed\clip_275.wav,shahed,1.0,48000,2,192044
shahed\clip_276.wav,shahed,1.0,48000,2,192044
shahed\clip_277.wav,shahed,1.0,48000,2,192044
shahed\clip_278.wav,shahed,1.0,48000,2,192044
shahed\clip_279.wav,shahed,1.0,48000,2,192044
shahed\clip_280.wav,shahed,1.0,48000,2,192044
shahed\clip_281.wav,shahed,1.0,48000,2,192044
shahed\clip_282.wav,shahed,1.0,48000,2,192044
shahed\clip_283.wav,shahed,1.0,48000,2,192044
shahed\clip_284.wav,shahed,1.0,48000,2,192044
shahed\clip_285.wav,shahed,1.0,48000,2,192044
shahed\clip_286.wav,shahed,1.0,48000,2,192044
shahed\clip_287.wav,shahed,1.0,48000,2,192044
shahed\clip_288.wav,shahed,1.0,48000,2,192044
shahed\clip_289.wav,shahed,1.0,48000,2,192044
shahed\clip_290.wav,shahed,1.0,48000,2,192044
shahed\clip_291.wav,shahed,1.0,48000,2,192044
shahed\clip_292.wav,shahed,1.0,48000,2,192044
shahed\clip_293.wav,shahed,1.0,48000,2,192044
shahed\clip_294.wav,shahed,1.0,48000,2,192044
shahed\clip_295.wav,shahed,1.0,48000,2,192044
shahed\clip_296.wav,shahed,1.0,48000,2,192044
shahed\clip_297.wav,shahed,1.0,48000,2,192044
shahed\clip_298.wav,shahed,1.0,48000,2,192044
shahed\clip_299.wav,shahed,1.0,48000,2,192044
shahed\clip_300.wav,shahed,1.0,48000,2,192044
shahed\clip_301.wav,shahed,1.0,48000,2,192044
shahed\clip_302.wav,shahed,1.0,48000,2,192044
shahed\clip_303.wav,shahed,1.0,48000,2,192044
shahed\clip_304.wav,shahed,1.0,48000,2,192044
shahed\clip_305.wav,shahed,1.0,48000,2,192044
shahed\clip_306.wav,shahed,1.0,48000,2,192044
shahed\clip_307.wav,shahed,1.0,48000,2,192044
shahed\clip_308.wav,shahed,1.0,48000,2,192044
shahed\clip_309.wav,shahed,1.0,48000,2,192044
shahed\clip_310.wav,shahed,1.0,48000,2,192044
shahed\clip_311.wav,shahed,1.0,48000,2,192044
shahed\clip_312.wav,shahed,1.0,48000,2,192044
shahed\clip_313.wav,shahed,1.0,48000,2,192044
shahed\clip_314.wav,shahed,1.0,48000,2,192044
shahed\clip_315.wav,shahed,1.0,48000,2,192044
shahed\clip_316.wav,shahed,1.0,48000,2,192044
shahed\clip_317.wav,shahed,1.0,48000,2,192044
shahed\clip_318.wav,shahed,1.0,48000,2,192044
shahed\clip_319.wav,shahed,1.0,48000,2,192044
shahed\clip_320.wav,shahed,1.0,48000,2,192044
shahed\clip_321.wav,shahed,1.0,48000,2,192044
shahed\clip_322.wav,shahed,1.0,48000,2,192044
shahed\clip_323.wav,shahed,1.0,48000,2,192044
shahed\clip_324.wav,shahed,1.0,48000,2,192044
shahed\clip_325.wav,shahed,1.0,48000,2,192044
shahed\clip_326.wav,shahed,1.0,48000,2,192044
shahed\clip_327.wav,shahed,1.0,48000,2,192044
shahed\clip_328.wav,shahed,1.0,48000,2,192044
shahed\clip_329.wav,shahed,1.0,48000,2,192044
shahed\clip_330.wav,shahed,1.0,48000,2,192044
shahed\clip_331.wav,shahed,1.0,48000,2,192044
shahed\clip_332.wav,shahed,1.0,48000,2,192044
shahed\clip_333.wav,shahed,1.0,48000,2,192044
shahed\clip_334.wav,shahed,1.0,48000,2,192044
shahed\clip_335.wav,shahed,1.0,48000,2,192044
shahed\clip_336.wav,shahed,1.0,48000,2,192044
shahed\clip_337.wav,shahed,1.0,48000,2,192044
shahed\clip_338.wav,shahed,1.0,48000,2,192044
shahed\clip_339.wav,shahed,1.0,48000,2,192044
shahed\clip_340.wav,shahed,1.0,48000,2,192044
shahed\clip_341.wav,shahed,1.0,48000,2,192044
shahed\clip_342.wav,shahed,1.0,48000,2,192044
shahed\clip_343.wav,shahed,1.0,48000,2,192044
shahed\clip_344.wav,shahed,1.0,48000,2,192044
shahed\clip_345.wav,shahed,1.0,48000,2,192044
shahed\clip_346.wav,shahed,1.0,48000,2,192044
shahed\clip_347.wav,shahed,1.0,48000,2,192044
shahed\clip_348.wav,shahed,1.0,48000,2,192044
shahed\clip_349.wav,shahed,1.0,48000,2,192044
shahed\clip_350.wav,shahed,1.0,48000,2,192044
shahed\clip_351.wav,shahed,1.0,48000,2,192044
shahed\clip_352.wav,shahed,1.0,48000,2,192044
shahed\clip_353.wav,shahed,1.0,48000,2,192044
shahed\clip_354.wav,shahed,1.0,48000,2,192044
shahed\clip_355.wav,shahed,1.0,48000,2,192044
shahed\clip_356.wav,shahed,1.0,48000,2,192044
shahed\clip_357.wav,shahed,1.0,48000,2,192044
shahed\clip_358.wav,shahed,1.0,48000,2,192044
shahed\clip_359.wav,shahed,1.0,48000,2,192044
shahed\clip_360.wav,shahed,1.0,48000,2,192044
shahed\clip_361.wav,shahed,1.0,48000,2,192044
shahed\clip_362.wav,shahed,1.0,48000,2,192044
shahed\clip_363.wav,shahed,1.0,48000,2,192044
shahed\clip_364.wav,shahed,1.0,48000,2,192044
shahed\clip_365.wav,shahed,1.0,48000,2,192044
shahed\clip_366.wav,shahed,1.0,48000,2,192044
shahed\clip_367.wav,shahed,1.0,48000,2,192044
shahed\clip_368.wav,shahed,1.0,48000,2,192044
shahed\clip_369.wav,shahed,1.0,48000,2,192044
shahed\clip_370.wav,shahed,1.0,48000,2,192044
shahed\clip_371.wav,shahed,1.0,48000,2,192044
shahed\clip_372.wav,shahed,1.0,48000,2,192044
shahed\clip_373.wav,shahed,1.0,48000,2,192044
shahed\clip_374.wav,shahed,1.0,48000,2,192044
shahed\clip_375.wav,shahed,1.0,48000,2,192044
shahed\clip_376.wav,shahed,1.0,48000,2,192044
shahed\clip_377.wav,shahed,1.0,48000,2,192044
shahed\clip_378.wav,shahed,1.0,48000,2,192044
shahed\clip_379.wav,shahed,1.0,48000,2,192044
shahed\clip_380.wav,shahed,1.0,48000,2,192044
shahed\clip_381.wav,shahed,1.0,48000,2,192044
shahed\clip_382.wav,shahed,1.0,48000,2,192044
shahed\clip_383.wav,shahed,1.0,48000,2,192044
shahed\clip_384.wav,shahed,1.0,48000,2,192044
shahed\clip_385.wav,shahed,1.0,48000,2,192044
shahed\clip_386.wav,shahed,1.0,48000,2,192044
shahed\clip_387.wav,shahed,1.0,48000,2,192044
shahed\clip_388.wav,shahed,1.0,48000,2,192044
shahed\clip_389.wav,shahed,1.0,48000,2,192044
shahed\clip_390.wav,shahed,1.0,48000,2,192044
shahed\clip_391.wav,shahed,1.0,48000,2,192044
shahed\clip_392.wav,shahed,1.0,48000,2,192044
shahed\clip_393.wav,shahed,1.0,48000,2,192044
shahed\clip_394.wav,shahed,1.0,48000,2,192044
shahed\clip_395.wav,shahed,1.0,48000,2,192044
shahed\clip_396.wav,shahed,1.0,48000,2,192044
shahed\clip_397.wav,shahed,1.0,48000,2,192044
shahed\clip_398.wav,shahed,1.0,48000,2,192044
shahed\clip_399.wav,shahed,1.0,48000,2,192044
shahed\clip_400.wav,shahed,1.0,48000,2,192044
shahed\clip_401.wav,shahed,1.0,48000,2,192044
shahed\clip_402.wav,shahed,1.0,48000,2,192044
shahed\clip_403.wav,shahed,1.0,48000,2,192044
shahed\clip_404.wav,shahed,1.0,48000,2,192044
shahed\clip_405.wav,shahed,1.0,48000,2,192044
shahed\clip_406.wav,shahed,1.0,48000,2,192044
shahed\clip_407.wav,shahed,1.0,48000,2,192044
shahed\clip_408.wav,shahed,1.0,48000,2,192044
shahed\clip_409.wav,shahed,1.0,48000,2,192044
shahed\clip_410.wav,shahed,1.0,48000,2,192044
shahed\clip_411.wav,shahed,1.0,48000,2,192044
shahed\clip_412.wav,shahed,1.0,48000,2,192044
shahed\clip_413.wav,shahed,1.0,48000,2,192044
shahed\clip_414.wav,shahed,1.0,48000,2,192044
shahed\clip_415.wav,shahed,1.0,48000,2,192044
shahed\clip_416.wav,shahed,1.0,48000,2,192044
shahed\clip_417.wav,shahed,1.0,48000,2,192044
shahed\clip_418.wav,shahed,1.0,48000,2,192044
shahed\clip_419.wav,shahed,1.0,48000,2,192044
shahed\clip_420.wav,shahed,1.0,48000,2,192044
shahed\clip_421.wav,shahed,1.0,48000,2,192044
shahed\clip_422.wav,shahed,1.0,48000,2,192044
shahed\clip_423.wav,shahed,1.0,48000,2,192044
shahed\clip_424.wav,shahed,1.0,48000,2,192044
shahed\clip_425.wav,shahed,1.0,48000,2,192044
shahed\clip_426.wav,shahed,1.0,48000,2,192044
shahed\clip_427.wav,shahed,1.0,48000,2,192044
shahed\clip_428.wav,shahed,1.0,48000,2,192044
shahed\clip_429.wav,shahed,1.0,48000,2,192044
shahed\clip_430.wav,shahed,1.0,48000,2,192044
shahed\clip_431.wav,shahed,1.0,48000,2,192044
shahed\clip_432.wav,shahed,1.0,48000,2,192044
shahed\clip_433.wav,shahed,1.0,48000,2,192044
shahed\clip_434.wav,shahed,1.0,48000,2,192044
shahed\clip_435.wav,shahed,1.0,48000,2,192044
shahed\clip_436.wav,shahed,1.0,48000,2,192044
shahed\clip_437.wav,shahed,1.0,48000,2,192044
shahed\clip_438.wav,shahed,1.0,48000,2,192044
shahed\clip_439.wav,shahed,1.0,48000,2,192044
shahed\clip_440.wav,shahed,1.0,48000,2,192044
shahed\clip_441.wav,shahed,1.0,48000,2,192044
shahed\clip_442.wav,shahed,1.0,48000,2,192044
shahed\clip_443.wav,shahed,1.0,48000,2,192044
shahed\clip_444.wav,shahed,1.0,48000,2,192044
shahed\clip_445.wav,shahed,1.0,48000,2,192044
shahed\clip_446.wav,shahed,1.0,48000,2,192044
shahed\clip_447.wav,shahed,1.0,48000,2,192044
shahed\clip_448.wav,shahed,1.0,48000,2,192044
shahed\clip_449.wav,shahed,1.0,48000,2,192044
shahed\clip_450.wav,shahed,1.0,48000,2,192044
shahed\clip_451.wav,shahed,1.0,48000,2,192044
shahed\clip_452.wav,shahed,1.0,48000,2,192044
shahed\clip_453.wav,shahed,1.0,48000,2,192044
shahed\clip_454.wav,shahed,1.0,48000,2,192044
shahed\clip_455.wav,shahed,1.0,48000,2,192044
shahed\clip_456.wav,shahed,1.0,48000,2,192044
shahed\clip_457.wav,shahed,1.0,48000,2,192044
shahed\clip_458.wav,shahed,1.0,48000,2,192044
shahed\clip_459.wav,shahed,1.0,48000,2,192044
shahed\clip_460.wav,shahed,1.0,48000,2,192044
shahed\clip_461.wav,shahed,1.0,48000,2,192044
shahed\clip_462.wav,shahed,1.0,48000,2,192044
shahed\clip_463.wav,shahed,1.0,48000,2,192044
shahed\clip_464.wav,shahed,1.0,48000,2,192044
shahed\clip_465.wav,shahed,1.0,48000,2,192044
shahed\clip_466.wav,shahed,1.0,48000,2,192044
shahed\clip_467.wav,shahed,1.0,48000,2,192044
shahed\clip_468.wav,shahed,1.0,48000,2,192044
shahed\clip_469.wav,shahed,1.0,48000,2,192044
shahed\clip_470.wav,shahed,1.0,48000,2,192044
shahed\clip_471.wav,shahed,1.0,48000,2,192044
shahed\clip_472.wav,shahed,1.0,48000,2,192044
shahed\clip_473.wav,shahed,1.0,48000,2,192044
shahed\clip_474.wav,shahed,1.0,48000,2,192044
shahed\clip_475.wav,shahed,1.0,48000,2,192044
shahed\clip_476.wav,shahed,1.0,48000,2,192044
shahed\clip_477.wav,shahed,1.0,48000,2,192044
shahed\clip_478.wav,shahed,1.0,48000,2,192044
shahed\clip_479.wav,shahed,1.0,48000,2,192044
shahed\clip_480.wav,shahed,1.0,48000,2,192044
shahed\clip_481.wav,shahed,1.0,48000,2,192044
shahed\clip_482.wav,shahed,1.0,48000,2,192044
shahed\clip_483.wav,shahed,1.0,48000,2,192044
shahed\clip_484.wav,shahed,1.0,48000,2,192044
shahed\clip_485.wav,shahed,1.0,48000,2,192044
shahed\clip_486.wav,shahed,1.0,48000,2,192044
shahed\clip_487.wav,shahed,1.0,48000,2,192044
shahed\clip_488.wav,shahed,1.0,48000,2,192044
shahed\clip_489.wav,shahed,1.0,48000,2,192044
shahed\clip_490.wav,shahed,1.0,48000,2,192044
shahed\clip_491.wav,shahed,1.0,48000,2,192044
shahed\clip_492.wav,shahed,1.0,48000,2,192044
shahed\clip_493.wav,shahed,1.0,48000,2,192044
shahed\clip_494.wav,shahed,1.0,48000,2,192044
shahed\clip_495.wav,shahed,1.0,48000,2,192044
shahed\clip_496.wav,shahed,1.0,48000,2,192044
shahed\clip_497.wav,shahed,1.0,48000,2,192044
shahed\clip_498.wav,shahed,1.0,48000,2,192044
shahed\clip_499.wav,shahed,1.0,48000,2,192044
shahed\clip_500.wav,shahed,1.0,48000,2,192044
shahed\clip_501.wav,shahed,1.0,48000,2,192044
shahed\clip_502.wav,shahed,1.0,48000,2,192044
shahed\clip_503.wav,shahed,1.0,48000,2,192044
shahed\clip_504.wav,shahed,1.0,48000,2,192044
shahed\clip_505.wav,shahed,1.0,48000,2,192044
shahed\clip_506.wav,shahed,1.0,48000,2,192044
shahed\clip_507.wav,shahed,1.0,48000,2,192044
shahed\clip_508.wav,shahed,1.0,48000,2,192044
shahed\clip_509.wav,shahed,1.0,48000,2,192044
shahed\clip_510.wav,shahed,1.0,48000,2,192044
shahed\clip_511.wav,shahed,1.0,48000,2,192044
shahed\clip_512.wav,shahed,1.0,48000,2,192044
shahed\clip_513.wav,shahed,1.0,48000,2,192044
shahed\clip_514.wav,shahed,1.0,48000,2,192044
shahed\clip_515.wav,shahed,1.0,48000,2,192044
shahed\clip_516.wav,shahed,1.0,48000,2,192044
shahed\clip_517.wav,shahed,1.0,48000,2,192044
shahed\clip_518.wav,shahed,1.0,48000,2,192044
shahed\clip_519.wav,shahed,1.0,48000,2,192044
shahed\clip_520.wav,shahed,1.0,48000,2,192044
shahed\clip_521.wav,shahed,1.0,48000,2,192044
shahed\clip_522.wav,shahed,1.0,48000,2,192044
shahed\clip_523.wav,shahed,1.0,48000,2,192044
shahed\clip_524.wav,shahed,1.0,48000,2,192044
shahed\clip_525.wav,shahed,1.0,48000,2,192044
shahed\clip_526.wav,shahed,1.0,48000,2,192044
shahed\clip_527.wav,shahed,1.0,48000,2,192044
shahed\clip_528.wav,shahed,1.0,48000,2,192044
shahed\clip_529.wav,shahed,1.0,48000,2,192044
shahed\clip_530.wav,shahed,1.0,48000,2,192044
shahed\clip_531.wav,shahed,1.0,48000,2,192044
shahed\clip_532.wav,shahed,1.0,48000,2,192044
shahed\clip_533.wav,shahed,1.0,48000,2,192044
shahed\clip_534.wav,shahed,1.0,48000,2,192044
shahed\clip_535.wav,shahed,1.0,48000,2,192044
shahed\clip_536.wav,shahed,1.0,48000,2,192044
shahed\clip_537.wav,shahed,1.0,48000,2,192044
shahed\clip_538.wav,shahed,1.0,48000,2,192044
shahed\clip_539.wav,shahed,1.0,48000,2,192044
shahed\clip_540.wav,shahed,1.0,48000,2,192044
shahed\clip_541.wav,shahed,1.0,48000,2,192044
shahed\clip_542.wav,shahed,1.0,48000,2,192044
shahed\clip_543.wav,shahed,1.0,48000,2,192044
shahed\clip_544.wav,shahed,1.0,48000,2,192044
shahed\clip_545.wav,shahed,1.0,48000,2,192044
shahed\clip_546.wav,shahed,1.0,48000,2,192044
shahed\clip_547.wav,shahed,1.0,48000,2,192044
shahed\clip_548.wav,shahed,1.0,48000,2,192044
shahed\clip_549.wav,shahed,1.0,48000,2,192044
shahed\clip_550.wav,shahed,1.0,48000,2,192044
shahed\clip_551.wav,shahed,1.0,48000,2,192044
shahed\clip_552.wav,shahed,1.0,48000,2,192044
shahed\clip_553.wav,shahed,1.0,48000,2,192044
shahed\clip_554.wav,shahed,1.0,48000,2,192044
shahed\clip_555.wav,shahed,1.0,48000,2,192044
shahed\clip_556.wav,shahed,1.0,48000,2,192044
shahed\clip_557.wav,shahed,1.0,48000,2,192044
shahed\clip_558.wav,shahed,1.0,48000,2,192044
shahed\clip_559.wav,shahed,1.0,48000,2,192044
shahed\clip_560.wav,shahed,1.0,48000,2,192044
shahed\clip_561.wav,shahed,1.0,48000,2,192044
shahed\clip_562.wav,shahed,1.0,48000,2,192044
shahed\clip_563.wav,shahed,1.0,48000,2,192044
shahed\clip_564.wav,shahed,1.0,48000,2,192044
shahed\clip_565.wav,shahed,1.0,48000,2,192044
shahed\clip_566.wav,shahed,1.0,48000,2,192044
shahed\clip_567.wav,shahed,1.0,48000,2,192044
shahed\clip_568.wav,shahed,1.0,48000,2,192044
shahed\clip_569.wav,shahed,1.0,48000,2,192044
shahed\clip_570.wav,shahed,1.0,48000,2,192044
shahed\clip_571.wav,shahed,1.0,48000,2,192044
shahed\clip_572.wav,shahed,1.0,48000,2,192044
shahed\clip_573.wav,shahed,1.0,48000,2,192044
shahed\clip_574.wav,shahed,1.0,48000,2,192044
shahed\clip_575.wav,shahed,1.0,48000,2,192044
shahed\clip_576.wav,shahed,1.0,48000,2,192044
shahed\clip_577.wav,shahed,1.0,48000,2,192044
shahed\clip_578.wav,shahed,1.0,48000,2,192044
shahed\clip_579.wav,shahed,1.0,48000,2,192044
shahed\clip_580.wav,shahed,1.0,48000,2,192044
shahed\clip_581.wav,shahed,1.0,48000,2,192044
shahed\clip_582.wav,shahed,1.0,48000,2,192044
shahed\clip_583.wav,shahed,1.0,48000,2,192044
shahed\clip_584.wav,shahed,1.0,48000,2,192044
shahed\clip_585.wav,shahed,1.0,48000,2,192044
shahed\clip_586.wav,shahed,1.0,48000,2,192044
shahed\clip_587.wav,shahed,1.0,48000,2,192044
shahed\clip_588.wav,shahed,1.0,48000,2,192044
shahed\clip_589.wav,shahed,1.0,48000,2,192044
shahed\clip_590.wav,shahed,1.0,48000,2,192044
shahed\clip_591.wav,shahed,1.0,48000,2,192044
shahed\clip_592.wav,shahed,1.0,48000,2,192044
shahed\clip_593.wav,shahed,1.0,48000,2,192044
shahed\clip_594.wav,shahed,1.0,48000,2,192044
shahed\clip_595.wav,shahed,1.0,48000,2,192044
shahed\clip_596.wav,shahed,1.0,48000,2,192044
shahed\clip_597.wav,shahed,1.0,48000,2,192044
shahed\clip_598.wav,shahed,1.0,48000,2,192044
shahed\clip_599.wav,shahed,1.0,48000,2,192044
shahed\clip_600.wav,shahed,1.0,48000,2,192044
shahed\clip_601.wav,shahed,1.0,48000,2,192044
shahed\clip_602.wav,shahed,1.0,48000,2,192044
shahed\clip_603.wav,shahed,1.0,48000,2,192044
shahed\clip_604.wav,shahed,1.0,48000,2,192044
shahed\clip_605.wav,shahed,1.0,48000,2,192044
shahed\clip_606.wav,shahed,1.0,48000,2,192044
shahed\clip_607.wav,shahed,1.0,48000,2,192044
shahed\clip_608.wav,shahed,1.0,48000,2,192044
shahed\clip_609.wav,shahed,1.0,48000,2,192044
shahed\clip_610.wav,shahed,1.0,48000,2,192044
shahed\clip_611.wav,shahed,1.0,48000,2,192044
shahed\clip_612.wav,shahed,1.0,48000,2,192044
shahed\clip_613.wav,shahed,1.0,48000,2,192044
shahed\clip_614.wav,shahed,1.0,48000,2,192044
shahed\clip_615.wav,shahed,1.0,48000,2,192044
shahed\clip_616.wav,shahed,1.0,48000,2,192044
shahed\clip_617.wav,shahed,1.0,48000,2,192044
shahed\clip_618.wav,shahed,1.0,48000,2,192044
shahed\clip_619.wav,shahed,1.0,48000,2,192044
shahed\clip_620.wav,shahed,1.0,48000,2,192044
shahed\clip_621.wav,shahed,1.0,48000,2,192044
shahed\clip_622.wav,shahed,1.0,48000,2,192044
shahed\clip_623.wav,shahed,1.0,48000,2,192044
shahed\clip_624.wav,shahed,1.0,48000,2,192044
shahed\clip_625.wav,shahed,1.0,48000,2,192044
shahed\clip_626.wav,shahed,1.0,48000,2,192044
shahed\clip_627.wav,shahed,1.0,48000,2,192044
shahed\clip_628.wav,shahed,1.0,48000,2,192044
shahed\clip_629.wav,shahed,1.0,48000,2,192044
shahed\clip_630.wav,shahed,1.0,48000,2,192044
shahed\clip_631.wav,shahed,1.0,48000,2,192044
shahed\clip_632.wav,shahed,1.0,48000,2,192044
shahed\clip_633.wav,shahed,1.0,48000,2,192044
shahed\clip_634.wav,shahed,1.0,48000,2,192044
shahed\clip_635.wav,shahed,1.0,48000,2,192044
shahed\clip_636.wav,shahed,1.0,48000,2,192044
shahed\clip_637.wav,shahed,1.0,48000,2,192044
shahed\clip_638.wav,shahed,1.0,48000,2,192044
shahed\clip_639.wav,shahed,1.0,48000,2,192044
shahed\clip_640.wav,shahed,1.0,48000,2,192044
shahed\clip_641.wav,shahed,1.0,48000,2,192044
shahed\clip_642.wav,shahed,1.0,48000,2,192044
shahed\clip_643.wav,shahed,1.0,48000,2,192044
shahed\clip_644.wav,shahed,1.0,48000,2,192044
shahed\clip_645.wav,shahed,1.0,48000,2,192044
shahed\clip_646.wav,shahed,1.0,48000,2,192044
shahed\clip_647.wav,shahed,1.0,48000,2,192044
shahed\clip_648.wav,shahed,1.0,48000,2,192044
shahed\clip_649.wav,shahed,1.0,48000,2,192044
shahed\clip_650.wav,shahed,1.0,48000,2,192044
shahed\clip_651.wav,shahed,1.0,48000,2,192044
shahed\clip_652.wav,shahed,1.0,48000,2,192044
shahed\clip_653.wav,shahed,1.0,48000,2,192044
shahed\clip_654.wav,shahed,1.0,48000,2,192044
shahed\clip_655.wav,shahed,1.0,48000,2,192044
shahed\clip_656.wav,shahed,1.0,48000,2,192044
shahed\clip_657.wav,shahed,1.0,48000,2,192044
shahed\clip_658.wav,shahed,1.0,48000,2,192044
shahed\clip_659.wav,shahed,1.0,48000,2,192044
shahed\clip_660.wav,shahed,1.0,48000,2,192044
shahed\clip_661.wav,shahed,1.0,48000,2,192044
shahed\clip_662.wav,shahed,1.0,48000,2,192044
shahed\clip_663.wav,shahed,1.0,48000,2,192044
shahed\clip_664.wav,shahed,1.0,48000,2,192044
shahed\clip_665.wav,shahed,1.0,48000,2,192044
shahed\clip_666.wav,shahed,1.0,48000,2,192044
shahed\clip_667.wav,shahed,1.0,48000,2,192044
shahed\clip_668.wav,shahed,1.0,48000,2,192044
shahed\clip_669.wav,shahed,1.0,48000,2,192044
shahed\clip_670.wav,shahed,1.0,48000,2,192044
shahed\clip_671.wav,shahed,1.0,48000,2,192044
shahed\clip_672.wav,shahed,1.0,48000,2,192044
shahed\clip_673.wav,shahed,1.0,48000,2,192044
shahed\clip_674.wav,shahed,1.0,48000,2,192044
shahed\clip_675.wav,shahed,1.0,48000,2,192044
shahed\clip_676.wav,shahed,1.0,48000,2,192044
shahed\clip_677.wav,shahed,1.0,48000,2,192044
shahed\clip_678.wav,shahed,1.0,48000,2,192044
shahed\clip_679.wav,shahed,1.0,48000,2,192044
shahed\clip_680.wav,shahed,1.0,48000,2,192044
shahed\clip_681.wav,shahed,1.0,48000,2,192044
shahed\clip_682.wav,shahed,1.0,48000,2,192044
shahed\clip_683.wav,shahed,1.0,48000,2,192044
shahed\clip_684.wav,shahed,1.0,48000,2,192044
shahed\clip_685.wav,shahed,1.0,48000,2,192044
shahed\clip_686.wav,shahed,1.0,48000,2,192044
shahed\clip_687.wav,shahed,1.0,48000,2,192044
shahed\clip_688.wav,shahed,1.0,48000,2,192044
shahed\clip_689.wav,shahed,1.0,48000,2,192044
shahed\clip_690.wav,shahed,1.0,48000,2,192044
shahed\clip_691.wav,shahed,1.0,48000,2,192044
shahed\clip_692.wav,shahed,1.0,48000,2,192044
shahed\clip_693.wav,shahed,1.0,48000,2,192044
shahed\clip_694.wav,shahed,1.0,48000,2,192044
shahed\clip_695.wav,shahed,1.0,48000,2,192044
shahed\clip_696.wav,shahed,1.0,48000,2,192044
shahed\clip_697.wav,shahed,1.0,48000,2,192044
shahed\clip_698.wav,shahed,1.0,48000,2,192044
shahed\clip_699.wav,shahed,1.0,48000,2,192044
shahed\clip_700.wav,shahed,1.0,48000,2,192044
shahed\clip_701.wav,shahed,1.0,48000,2,192044
shahed\clip_702.wav,shahed,1.0,48000,2,192044
shahed\clip_703.wav,shahed,1.0,48000,2,192044
shahed\clip_704.wav,shahed,1.0,48000,2,192044
shahed\clip_705.wav,shahed,1.0,48000,2,192044
shahed\clip_706.wav,shahed,1.0,48000,2,192044
shahed\clip_707.wav,shahed,1.0,48000,2,192044
shahed\clip_708.wav,shahed,1.0,48000,2,192044
shahed\clip_709.wav,shahed,1.0,48000,2,192044
shahed\clip_710.wav,shahed,1.0,48000,2,192044
shahed\clip_711.wav,shahed,1.0,48000,2,192044
shahed\clip_712.wav,shahed,1.0,48000,2,192044
shahed\clip_713.wav,shahed,1.0,48000,2,192044
shahed\clip_714.wav,shahed,1.0,48000,2,192044
shahed\clip_715.wav,shahed,1.0,48000,2,192044
